o_cz,o_cz_name,o_state_name,d_cz,d_cz_name,d_state_name,n,n_tot_o,n_tot_d,pool
39203,Bend,Oregon,9302,Toccoa,Georgia,0,1441,191,Hispanic
39203,Bend,Oregon,32501,Abilene,Texas,1,1441,5024,Hispanic
39203,Bend,Oregon,22400,Sheboygan,Wisconsin,0,1441,775,Hispanic
39203,Bend,Oregon,26902,Little Falls,Minnesota,0,1441,109,Hispanic
39203,Bend,Oregon,33603,Frederick,Oklahoma,0,1441,152,Hispanic
39203,Bend,Oregon,16200,Altoona,Pennsylvania,0,1441,382,Hispanic
39203,Bend,Oregon,28606,Wano,Kansas,0,1441,11,Hispanic
39203,Bend,Oregon,27003,Ainsworth,Nebraska,0,1441,6,Hispanic
39203,Bend,Oregon,1702,Henderson,North Carolina,0,1441,183,Hispanic
39203,Bend,Oregon,22601,Green Bay,Wisconsin,0,1441,1372,Hispanic
39203,Bend,Oregon,28501,Springfield,Colorado,0,1441,48,Hispanic
39203,Bend,Oregon,34103,Valdez,Alaska,0,1441,42,Hispanic
39203,Bend,Oregon,3700,Lake Charles,Louisiana,0,1441,1323,Hispanic
39203,Bend,Oregon,19400,New York,New York,7,1441,225086,Hispanic
39203,Bend,Oregon,9900,Tallahassee,Florida,0,1441,2357,Hispanic
39203,Bend,Oregon,34110,Sitka,Alaska,0,1441,66,Hispanic
39203,Bend,Oregon,23200,Dubuque,Iowa,0,1441,286,Hispanic
39203,Bend,Oregon,14200,Indianapolis,Indiana,0,1441,6811,Hispanic
39203,Bend,Oregon,19903,Chincoteague,Virginia,0,1441,167,Hispanic
39203,Bend,Oregon,20700,Keene,New Hampshire,0,1441,226,Hispanic
39203,Bend,Oregon,24600,Farmington,Missouri,0,1441,176,Hispanic
39203,Bend,Oregon,19100,Reading,Pennsylvania,0,1441,13678,Hispanic
39203,Bend,Oregon,5500,Columbia,Tennessee,0,1441,573,Hispanic
39203,Bend,Oregon,8401,Aiken,Georgia,0,1441,2423,Hispanic
39203,Bend,Oregon,26501,Brookings,South Dakota,0,1441,107,Hispanic
39203,Bend,Oregon,27704,Gordon,South Dakota,0,1441,54,Hispanic
39203,Bend,Oregon,28002,West Point,Nebraska,0,1441,65,Hispanic
39203,Bend,Oregon,26003,West Cook UT,Minnesota,0,1441,5,Hispanic
39203,Bend,Oregon,4501,West Liberty,Kentucky,0,1441,15,Hispanic
39203,Bend,Oregon,27005,Yankton,South Dakota,0,1441,78,Hispanic
39203,Bend,Oregon,4901,Jackson,Tennessee,0,1441,387,Hispanic
39203,Bend,Oregon,26203,Linton,North Dakota,0,1441,4,Hispanic
39203,Bend,Oregon,15700,Scioto,Ohio,0,1441,197,Hispanic
39203,Bend,Oregon,29602,Eldon,Missouri,0,1441,150,Hispanic
39203,Bend,Oregon,12701,Cincinnati,Ohio,0,1441,4203,Hispanic
39203,Bend,Oregon,24900,Edwardsville,Illinois,0,1441,944,Hispanic
39203,Bend,Oregon,27011,Pierre,South Dakota,0,1441,49,Hispanic
39203,Bend,Oregon,21202,Redwood Falls,Minnesota,1,1441,148,Hispanic
39203,Bend,Oregon,3800,Lafayette,Louisiana,0,1441,1303,Hispanic
39203,Bend,Oregon,32802,Corsicana,Texas,0,1441,1309,Hispanic
39203,Bend,Oregon,3500,Baton Rouge,Louisiana,0,1441,2320,Hispanic
39203,Bend,Oregon,29700,Springfield,Missouri,0,1441,1686,Hispanic
39203,Bend,Oregon,30902,Littlefield,Texas,0,1441,1341,Hispanic
39203,Bend,Oregon,33700,Ardmore,Oklahoma,0,1441,784,Hispanic
39203,Bend,Oregon,17100,Huntington,Kentucky,0,1441,351,Hispanic
39203,Bend,Oregon,35702,Burley,Idaho,0,1441,904,Hispanic
39203,Bend,Oregon,8601,Waycross,Georgia,0,1441,458,Hispanic
39203,Bend,Oregon,20901,Bridgeport,Connecticut,0,1441,44139,Hispanic
39203,Bend,Oregon,36402,Vernal,Utah,0,1441,369,Hispanic
39203,Bend,Oregon,6900,Sarasota,Florida,1,1441,6402,Hispanic
39203,Bend,Oregon,31302,Beeville,Texas,0,1441,2559,Hispanic
39203,Bend,Oregon,16801,Beckley,West Virginia,0,1441,168,Hispanic
39203,Bend,Oregon,12002,Ludington,Michigan,0,1441,182,Hispanic
39203,Bend,Oregon,12402,Grayling charter,Michigan,0,1441,150,Hispanic
39203,Bend,Oregon,36000,Provo,Utah,1,1441,4798,Hispanic
39203,Bend,Oregon,12501,Dayton,Ohio,1,1441,2310,Hispanic
39203,Bend,Oregon,22100,Iowa City,Iowa,0,1441,1541,Hispanic
39203,Bend,Oregon,12502,Washington Court House,Ohio,0,1441,122,Hispanic
39203,Bend,Oregon,13900,Center,Indiana,0,1441,662,Hispanic
39203,Bend,Oregon,33400,Longview,Texas,0,1441,2589,Hispanic
39203,Bend,Oregon,10400,Meridian,Mississippi,0,1441,216,Hispanic
39203,Bend,Oregon,25602,Harrisburg,Illinois,0,1441,44,Hispanic
39203,Bend,Oregon,13502,Defiance,Ohio,0,1441,584,Hispanic
39203,Bend,Oregon,24200,Bourbonnais,Illinois,0,1441,933,Hispanic
39203,Bend,Oregon,20003,Presque Isle,Maine,0,1441,73,Hispanic
39203,Bend,Oregon,22002,Iowa Falls,Iowa,0,1441,112,Hispanic
39203,Bend,Oregon,13101,Louisville,Kentucky,1,1441,3068,Hispanic
39203,Bend,Oregon,3102,Brookhaven,Mississippi,0,1441,38,Hispanic
39203,Bend,Oregon,7200,Cape Coral,Florida,0,1441,12324,Hispanic
39203,Bend,Oregon,20500,Boston,Massachusetts,1,1441,43018,Hispanic
39203,Bend,Oregon,21702,Austin,Minnesota,0,1441,530,Hispanic
39203,Bend,Oregon,16000,Mansfield,Ohio,0,1441,489,Hispanic
39203,Bend,Oregon,37602,Winnemucca,Nevada,0,1441,431,Hispanic
39203,Bend,Oregon,10200,Albany,Georgia,0,1441,366,Hispanic
39203,Bend,Oregon,8800,Savannah,Georgia,0,1441,2954,Hispanic
39203,Bend,Oregon,36303,Jackson,Wyoming,0,1441,155,Hispanic
39203,Bend,Oregon,21802,Decorah,Iowa,0,1441,83,Hispanic
39203,Bend,Oregon,34204,Lewistown,Montana,0,1441,21,Hispanic
39203,Bend,Oregon,401,Winston-Salem,North Carolina,0,1441,2410,Hispanic
39203,Bend,Oregon,28602,Norton,Kansas,0,1441,14,Hispanic
39203,Bend,Oregon,37400,Sacramento,California,7,1441,68188,Hispanic
39203,Bend,Oregon,29006,Hays,Kansas,0,1441,163,Hispanic
39203,Bend,Oregon,24100,Milwaukee,Wisconsin,0,1441,13628,Hispanic
39203,Bend,Oregon,32801,Waco,Texas,0,1441,6661,Hispanic
39203,Bend,Oregon,10301,Eufaula,Georgia,0,1441,84,Hispanic
39203,Bend,Oregon,21201,Hutchinson,Minnesota,0,1441,334,Hispanic
39203,Bend,Oregon,22500,Oshkosh,Wisconsin,0,1441,1847,Hispanic
39203,Bend,Oregon,31202,Burnet,Texas,0,1441,954,Hispanic
39203,Bend,Oregon,14400,Terre Haute,Indiana,0,1441,460,Hispanic
39203,Bend,Oregon,32201,Huntsville,Texas,0,1441,2528,Hispanic
39203,Bend,Oregon,25300,Union City,Tennessee,0,1441,230,Hispanic
39203,Bend,Oregon,29103,Beloit,Kansas,0,1441,24,Hispanic
39203,Bend,Oregon,39400,Seattle,Washington,32,1441,37831,Hispanic
39203,Bend,Oregon,1701,Raleigh,North Carolina,0,1441,9958,Hispanic
39203,Bend,Oregon,6502,Cleveland,Tennessee,0,1441,668,Hispanic
39203,Bend,Oregon,21004,Rhinelander,Wisconsin,1,1441,105,Hispanic
39203,Bend,Oregon,18900,Williamsport,Pennsylvania,0,1441,337,Hispanic
39203,Bend,Oregon,27201,Sioux Center,Iowa,0,1441,228,Hispanic
39203,Bend,Oregon,37604,Reno,Nevada,4,1441,10608,Hispanic
39203,Bend,Oregon,24400,Rockford,Illinois,0,1441,5470,Hispanic
39203,Bend,Oregon,37000,Modesto,California,2,1441,33875,Hispanic
39203,Bend,Oregon,19200,Harrisburg,Pennsylvania,0,1441,6118,Hispanic
39203,Bend,Oregon,30801,Hobbs,New Mexico,0,1441,5219,Hispanic
39203,Bend,Oregon,29303,Winfield,Kansas,0,1441,327,Hispanic
39203,Bend,Oregon,34302,Worland,Wyoming,0,1441,117,Hispanic
39203,Bend,Oregon,28601,Oberlin,Kansas,0,1441,11,Hispanic
39203,Bend,Oregon,27101,Willmar,Minnesota,0,1441,583,Hispanic
39203,Bend,Oregon,21001,Ashland,Wisconsin,0,1441,81,Hispanic
39203,Bend,Oregon,34504,Missoula,Montana,1,1441,680,Hispanic
39203,Bend,Oregon,19600,Newark,New Jersey,0,1441,85580,Hispanic
39203,Bend,Oregon,28604,Colby,Kansas,0,1441,79,Hispanic
39203,Bend,Oregon,20100,Portland,Maine,1,1441,1225,Hispanic
39203,Bend,Oregon,32603,Seymour,Texas,0,1441,39,Hispanic
39203,Bend,Oregon,29204,Topeka,Kansas,1,1441,2652,Hispanic
39203,Bend,Oregon,14801,Olney,Illinois,0,1441,71,Hispanic
39203,Bend,Oregon,31002,Ulysses,Kansas,0,1441,354,Hispanic
39203,Bend,Oregon,12100,Kalamazoo,Michigan,0,1441,2494,Hispanic
39203,Bend,Oregon,11201,Bluefield,Virginia,0,1441,170,Hispanic
39203,Bend,Oregon,26101,Moberly,Missouri,0,1441,75,Hispanic
39203,Bend,Oregon,31404,Alpine,Texas,0,1441,929,Hispanic
39203,Bend,Oregon,31006,Guymon,Oklahoma,0,1441,704,Hispanic
39203,Bend,Oregon,27004,Winner,South Dakota,0,1441,15,Hispanic
39203,Bend,Oregon,36301,Pocatello,Idaho,0,1441,3330,Hispanic
39203,Bend,Oregon,19700,Philadelphia,Pennsylvania,2,1441,48097,Hispanic
39203,Bend,Oregon,28900,Denver,Colorado,6,1441,59788,Hispanic
39203,Bend,Oregon,27006,Mitchell,South Dakota,0,1441,56,Hispanic
39203,Bend,Oregon,26305,Rugby,North Dakota,0,1441,9,Hispanic
39203,Bend,Oregon,29503,St. Joseph,Missouri,0,1441,580,Hispanic
39203,Bend,Oregon,1800,Goldsboro,North Carolina,1,1441,1514,Hispanic
39203,Bend,Oregon,17501,Cumberland,Maryland,0,1441,172,Hispanic
39203,Bend,Oregon,26504,Watertown,South Dakota,0,1441,65,Hispanic
39203,Bend,Oregon,27801,Virginia Beach,Nebraska,0,1441,339,Hispanic
39203,Bend,Oregon,29501,Leavenworth,Kansas,0,1441,435,Hispanic
39203,Bend,Oregon,10102,Thomasville,Georgia,0,1441,201,Hispanic
39203,Bend,Oregon,20001,Bangor,Maine,0,1441,381,Hispanic
39203,Bend,Oregon,20902,Pittsfield,Massachusetts,0,1441,455,Hispanic
39203,Bend,Oregon,31201,Austin,Texas,8,1441,58570,Hispanic
39203,Bend,Oregon,26502,Madison,South Dakota,0,1441,28,Hispanic
39203,Bend,Oregon,25401,Paducah,Kentucky,0,1441,214,Hispanic
39203,Bend,Oregon,27504,Carroll,Iowa,0,1441,211,Hispanic
39203,Bend,Oregon,29302,Newton,Kansas,0,1441,432,Hispanic
39203,Bend,Oregon,30605,Van Horn,Texas,0,1441,164,Hispanic
39203,Bend,Oregon,35201,Grand Junction,Colorado,1,1441,2927,Hispanic
39203,Bend,Oregon,10802,Demopolis,Alabama,0,1441,44,Hispanic
39203,Bend,Oregon,25800,Blytheville,Arkansas,0,1441,269,Hispanic
39203,Bend,Oregon,26804,Cooperstown,North Dakota,0,1441,-1,Hispanic
39203,Bend,Oregon,19000,Allentown,Pennsylvania,0,1441,10902,Hispanic
39203,Bend,Oregon,10502,Starkville,Mississippi,0,1441,137,Hispanic
39203,Bend,Oregon,32306,Eagle Pass,Texas,0,1441,4246,Hispanic
39203,Bend,Oregon,5700,Tullahoma,Tennessee,0,1441,446,Hispanic
39203,Bend,Oregon,27903,Grand Island,Nebraska,0,1441,951,Hispanic
39203,Bend,Oregon,6800,Lakeland,Florida,1,1441,11453,Hispanic
39203,Bend,Oregon,5600,Nashville,Tennessee,2,1441,6473,Hispanic
39203,Bend,Oregon,25200,Henderson,Kentucky,0,1441,211,Hispanic
39203,Bend,Oregon,33602,Altus,Oklahoma,0,1441,769,Hispanic
39203,Bend,Oregon,29004,Great Bend,Kansas,0,1441,330,Hispanic
39203,Bend,Oregon,26303,Turtle Mountain UT,North Dakota,0,1441,22,Hispanic
39203,Bend,Oregon,25500,Centralia,Illinois,0,1441,234,Hispanic
39203,Bend,Oregon,6301,McMinnville,Tennessee,0,1441,220,Hispanic
39203,Bend,Oregon,26411,Sidney,North Dakota,0,1441,205,Hispanic
39203,Bend,Oregon,30100,Fort Smith,Arkansas,0,1441,1747,Hispanic
39203,Bend,Oregon,28302,Ogallala,Nebraska,0,1441,98,Hispanic
39203,Bend,Oregon,27008,Parkston,South Dakota,0,1441,28,Hispanic
39203,Bend,Oregon,28704,Laramie,Wyoming,1,1441,402,Hispanic
39203,Bend,Oregon,26403,Bowman,North Dakota,0,1441,8,Hispanic
39203,Bend,Oregon,26701,Bemidji,Minnesota,0,1441,203,Hispanic
39203,Bend,Oregon,5201,New Albany,Mississippi,0,1441,105,Hispanic
39203,Bend,Oregon,32502,Childress,Texas,0,1441,143,Hispanic
39203,Bend,Oregon,28301,Sterling,Colorado,0,1441,421,Hispanic
39203,Bend,Oregon,27603,Southwest Jackson UT,South Dakota,0,1441,12,Hispanic
39203,Bend,Oregon,26106,Centerville,Iowa,0,1441,56,Hispanic
39203,Bend,Oregon,26405,Scobey,Montana,0,1441,1,Hispanic
39203,Bend,Oregon,5202,Memphis,Tennessee,0,1441,3018,Hispanic
39203,Bend,Oregon,28605,Goodland,Kansas,0,1441,46,Hispanic
39203,Bend,Oregon,10900,Pensacola,Florida,0,1441,4550,Hispanic
39203,Bend,Oregon,6302,Cookeville,Tennessee,0,1441,257,Hispanic
39203,Bend,Oregon,27302,Fairmont,Minnesota,0,1441,225,Hispanic
39203,Bend,Oregon,35202,Gunnison,Colorado,0,1441,109,Hispanic
39203,Bend,Oregon,36502,Burns,Oregon,1,1441,20,Hispanic
39203,Bend,Oregon,29104,Salina,Kansas,0,1441,510,Hispanic
39203,Bend,Oregon,26803,Jamestown,North Dakota,0,1441,78,Hispanic
39203,Bend,Oregon,29505,Polk,Missouri,0,1441,34,Hispanic
39203,Bend,Oregon,32303,Junction,Texas,0,1441,142,Hispanic
39203,Bend,Oregon,26204,Steele,North Dakota,0,1441,10,Hispanic
39203,Bend,Oregon,26202,East Grant UT,North Dakota,0,1441,7,Hispanic
39203,Bend,Oregon,16701,Elkins,West Virginia,0,1441,41,Hispanic
39203,Bend,Oregon,26503,Sioux Falls,South Dakota,0,1441,914,Hispanic
39203,Bend,Oregon,9702,Americus,Georgia,0,1441,139,Hispanic
39203,Bend,Oregon,28800,Fort Collins,Colorado,1,1441,12107,Hispanic
39203,Bend,Oregon,27602,Eagle Butte,South Dakota,0,1441,10,Hispanic
39203,Bend,Oregon,34115,Fairbanks,Alaska,0,1441,1062,Hispanic
39203,Bend,Oregon,26603,East Corson UT,South Dakota,0,1441,17,Hispanic
39203,Bend,Oregon,35902,Price,Utah,0,1441,406,Hispanic
39203,Bend,Oregon,27503,Atlantic,Iowa,0,1441,47,Hispanic
39203,Bend,Oregon,29007,Township 11,Kansas,0,1441,22,Hispanic
39203,Bend,Oregon,22200,Cedar Rapids,Iowa,0,1441,759,Hispanic
39203,Bend,Oregon,11900,Saginaw,Michigan,1,1441,2825,Hispanic
39203,Bend,Oregon,24500,Rolla,Missouri,0,1441,614,Hispanic
39203,Bend,Oregon,6000,Huntsville,Alabama,0,1441,1914,Hispanic
39203,Bend,Oregon,21501,Minneapolis,Minnesota,1,1441,12707,Hispanic
39203,Bend,Oregon,16902,Spencer,West Virginia,0,1441,14,Hispanic
39203,Bend,Oregon,25101,Mountain Home,Arkansas,0,1441,120,Hispanic
39203,Bend,Oregon,28702,Glenwood Springs,Colorado,0,1441,1811,Hispanic
39203,Bend,Oregon,34404,Butte-Silver Bow,Montana,0,1441,213,Hispanic
39203,Bend,Oregon,12903,Danville,Kentucky,0,1441,144,Hispanic
39203,Bend,Oregon,31303,Kerrville,Texas,0,1441,1666,Hispanic
39203,Bend,Oregon,302,Knoxville,Tennessee,0,1441,1973,Hispanic
39203,Bend,Oregon,17600,Charlottesville,Virginia,0,1441,1017,Hispanic
39203,Bend,Oregon,31401,Midland,Texas,3,1441,20588,Hispanic
39203,Bend,Oregon,31004,Liberal,Kansas,0,1441,958,Hispanic
39203,Bend,Oregon,38902,Newport,Oregon,3,1441,389,Hispanic
39203,Bend,Oregon,33802,Chickasha,Oklahoma,0,1441,460,Hispanic
39203,Bend,Oregon,4102,Pine Bluff,Arkansas,0,1441,292,Hispanic
39203,Bend,Oregon,27502,Creston,Iowa,0,1441,121,Hispanic
39203,Bend,Oregon,30501,Woodward,Oklahoma,0,1441,226,Hispanic
39203,Bend,Oregon,23400,Bloomington,Illinois,0,1441,832,Hispanic
39203,Bend,Oregon,20600,Manchester,New Hampshire,0,1441,3969,Hispanic
39203,Bend,Oregon,34801,Las Vegas,New Mexico,0,1441,2956,Hispanic
39203,Bend,Oregon,23000,Monroe,Wisconsin,0,1441,152,Hispanic
39203,Bend,Oregon,27012,Gettysburg,South Dakota,0,1441,1,Hispanic
39203,Bend,Oregon,31700,Corpus Christi,Texas,0,1441,36644,Hispanic
39203,Bend,Oregon,24702,Mexico,Missouri,0,1441,59,Hispanic
39203,Bend,Oregon,38801,Portland,Oregon,134,1441,20505,Hispanic
39203,Bend,Oregon,24802,Springfield,Illinois,0,1441,586,Hispanic
39203,Bend,Oregon,31800,College Station,Texas,0,1441,5418,Hispanic
39203,Bend,Oregon,18100,Elmira,New York,0,1441,852,Hispanic
39203,Bend,Oregon,34109,Juneau,Alaska,0,1441,216,Hispanic
39203,Bend,Oregon,14500,Lafayette,Indiana,0,1441,1794,Hispanic
39203,Bend,Oregon,10600,Jasper,Alabama,0,1441,196,Hispanic
39203,Bend,Oregon,31005,Perryton,Texas,0,1441,536,Hispanic
39203,Bend,Oregon,6100,Gadsden,Alabama,0,1441,1120,Hispanic
39203,Bend,Oregon,11202,Welch,West Virginia,0,1441,13,Hispanic
39203,Bend,Oregon,8502,Cordele,Georgia,0,1441,95,Hispanic
39203,Bend,Oregon,9800,Auburn,Alabama,0,1441,454,Hispanic
39203,Bend,Oregon,28607,McCook,Nebraska,0,1441,91,Hispanic
39203,Bend,Oregon,38802,The Dalles,Oregon,8,1441,850,Hispanic
39203,Bend,Oregon,3003,Jackson,Mississippi,0,1441,922,Hispanic
39203,Bend,Oregon,27605,Mission,South Dakota,0,1441,17,Hispanic
39203,Bend,Oregon,31001,Garden City,Kansas,2,1441,1710,Hispanic
39203,Bend,Oregon,11304,Washington DC,DC,4,1441,45555,Hispanic
39203,Bend,Oregon,37500,San Jose,California,7,1441,67802,Hispanic
39203,Bend,Oregon,31103,Gonzales,Texas,0,1441,833,Hispanic
39203,Bend,Oregon,15100,Lorain,Ohio,0,1441,3459,Hispanic
39203,Bend,Oregon,16300,Pittsburgh,Pennsylvania,0,1441,4033,Hispanic
39203,Bend,Oregon,7300,Palm Bay,Florida,0,1441,5332,Hispanic
39203,Bend,Oregon,32000,Houston,Texas,2,1441,165123,Hispanic
39203,Bend,Oregon,14100,Fort Wayne,Indiana,0,1441,2487,Hispanic
39203,Bend,Oregon,2700,Gulfport,Mississippi,0,1441,1605,Hispanic
39203,Bend,Oregon,34604,Lusk,Wyoming,0,1441,11,Hispanic
39203,Bend,Oregon,29800,Aurora,Missouri,0,1441,538,Hispanic
39203,Bend,Oregon,4601,Campbellsville,Kentucky,0,1441,105,Hispanic
39203,Bend,Oregon,17400,Hagerstown,Pennsylvania,0,1441,1608,Hispanic
39203,Bend,Oregon,9003,Dublin,Georgia,0,1441,124,Hispanic
39203,Bend,Oregon,25701,Cape Girardeau,Missouri,0,1441,331,Hispanic
39203,Bend,Oregon,28305,Broken Bow,Nebraska,0,1441,31,Hispanic
39203,Bend,Oregon,37902,Reno,Nevada,0,1441,46,Hispanic
39203,Bend,Oregon,30601,El Paso,Texas,2,1441,77043,Hispanic
39203,Bend,Oregon,29301,Wichita,Kansas,0,1441,6360,Hispanic
39203,Bend,Oregon,27402,Fort Dodge,Iowa,0,1441,285,Hispanic
39203,Bend,Oregon,16100,State College,Pennsylvania,0,1441,480,Hispanic
39203,Bend,Oregon,14600,Bloomington,Indiana,0,1441,667,Hispanic
39203,Bend,Oregon,12600,Wayne,Indiana,0,1441,144,Hispanic
39203,Bend,Oregon,12702,Maysville,Kentucky,0,1441,42,Hispanic
39203,Bend,Oregon,27301,Spencer,Iowa,0,1441,118,Hispanic
39203,Bend,Oregon,21502,Pine City,Minnesota,0,1441,75,Hispanic
39203,Bend,Oregon,30905,Wellington,Texas,0,1441,227,Hispanic
39203,Bend,Oregon,11002,Atmore,Alabama,0,1441,94,Hispanic
39203,Bend,Oregon,15400,Zanesville,Ohio,0,1441,163,Hispanic
39203,Bend,Oregon,30906,Memphis,Texas,0,1441,130,Hispanic
39203,Bend,Oregon,29102,Superior,Nebraska,0,1441,31,Hispanic
39203,Bend,Oregon,27401,Storm Lake,Iowa,0,1441,324,Hispanic
39203,Bend,Oregon,39201,La Grande,Oregon,2,1441,185,Hispanic
39203,Bend,Oregon,37700,Santa Rosa,California,0,1441,10385,Hispanic
39203,Bend,Oregon,20002,Calais,Maine,0,1441,41,Hispanic
39203,Bend,Oregon,9301,Winder,Georgia,0,1441,1265,Hispanic
39203,Bend,Oregon,38300,Los Angeles,California,42,1441,762952,Hispanic
39203,Bend,Oregon,34702,Kapaa,Hawaii,2,1441,768,Hispanic
39203,Bend,Oregon,34111,Ketchikan,Alaska,0,1441,85,Hispanic
39203,Bend,Oregon,9002,Milledgeville,Georgia,0,1441,125,Hispanic
39203,Bend,Oregon,34603,Casper,Wyoming,0,1441,850,Hispanic
39203,Bend,Oregon,36100,Salt Lake City,Utah,1,1441,21301,Hispanic
39203,Bend,Oregon,33200,Paris,Texas,0,1441,1759,Hispanic
39203,Bend,Oregon,20401,Providence,Rhode Island,0,1441,14201,Hispanic
39203,Bend,Oregon,34403,Helena,Montana,0,1441,260,Hispanic
39203,Bend,Oregon,28703,Granby,Colorado,0,1441,76,Hispanic
39203,Bend,Oregon,31502,Pearsall,Texas,0,1441,1754,Hispanic
39203,Bend,Oregon,16802,Summersville,West Virginia,0,1441,31,Hispanic
39203,Bend,Oregon,15500,Steubenville,Ohio,0,1441,139,Hispanic
39203,Bend,Oregon,29003,Dodge City,Kansas,1,1441,1161,Hispanic
39203,Bend,Oregon,20200,Burlington,Vermont,0,1441,632,Hispanic
39203,Bend,Oregon,31003,Scott City,Kansas,0,1441,91,Hispanic
39203,Bend,Oregon,5402,Glasgow,Kentucky,0,1441,132,Hispanic
39203,Bend,Oregon,2900,Hattiesburg,Mississippi,0,1441,314,Hispanic
39203,Bend,Oregon,34001,Hot Springs,Arkansas,0,1441,754,Hispanic
39203,Bend,Oregon,28504,Burlington,Colorado,0,1441,110,Hispanic
39203,Bend,Oregon,33500,Texarkana,Texas,0,1441,1649,Hispanic
39203,Bend,Oregon,28202,Omaha,Nebraska,0,1441,6710,Hispanic
39203,Bend,Oregon,34902,Socorro,New Mexico,0,1441,782,Hispanic
39203,Bend,Oregon,34113,Barrow,Alaska,0,1441,18,Hispanic
39203,Bend,Oregon,11203,Big Stone Gap,Virginia,0,1441,62,Hispanic
39203,Bend,Oregon,8900,Macon,Georgia,0,1441,1219,Hispanic
39203,Bend,Oregon,20403,Oak Bluffs,Massachusetts,0,1441,32,Hispanic
39203,Bend,Oregon,30802,Lubbock,Texas,0,1441,14875,Hispanic
39203,Bend,Oregon,34303,Riverton,Wyoming,1,1441,267,Hispanic
39203,Bend,Oregon,1202,Sylva,North Carolina,0,1441,168,Hispanic
39203,Bend,Oregon,31402,Pecos,Texas,0,1441,1916,Hispanic
39203,Bend,Oregon,4800,Greenville,Mississippi,0,1441,150,Hispanic
39203,Bend,Oregon,29005,Hutchinson,Kansas,0,1441,561,Hispanic
39203,Bend,Oregon,34402,Bozeman,Montana,1,1441,543,Hispanic
39203,Bend,Oregon,3400,Houma,Louisiana,0,1441,799,Hispanic
39203,Bend,Oregon,35300,Farmington,New Mexico,0,1441,3241,Hispanic
39203,Bend,Oregon,11302,Baltimore,Maryland,0,1441,9555,Hispanic
39203,Bend,Oregon,1201,Franklin,North Carolina,0,1441,90,Hispanic
39203,Bend,Oregon,16600,Roanoke,Virginia,0,1441,1034,Hispanic
39203,Bend,Oregon,1002,Morganton,North Carolina,0,1441,395,Hispanic
39203,Bend,Oregon,23801,Davenport,Illinois,0,1441,2933,Hispanic
39203,Bend,Oregon,11800,Mount Pleasant,Michigan,0,1441,596,Hispanic
39203,Bend,Oregon,34002,Idabel,Oklahoma,0,1441,490,Hispanic
39203,Bend,Oregon,32403,Snyder,Texas,0,1441,881,Hispanic
39203,Bend,Oregon,30000,Russellville,Arkansas,0,1441,741,Hispanic
39203,Bend,Oregon,32302,Brady,Texas,0,1441,609,Hispanic
39203,Bend,Oregon,36901,Crescent City,California,0,1441,459,Hispanic
39203,Bend,Oregon,38901,Eugene,Oregon,70,1441,11631,Hispanic
39203,Bend,Oregon,31101,Victoria,Texas,1,1441,7404,Hispanic
39203,Bend,Oregon,21102,Amery,Wisconsin,0,1441,83,Hispanic
39203,Bend,Oregon,32202,Nacogdoches,Texas,0,1441,950,Hispanic
39203,Bend,Oregon,23802,Clinton,Iowa,0,1441,160,Hispanic
39203,Bend,Oregon,34703,Kahului,Hawaii,0,1441,1672,Hispanic
39203,Bend,Oregon,34114,Unalaska,Alaska,0,1441,22,Hispanic
39203,Bend,Oregon,34105,Kotzebue,Alaska,0,1441,17,Hispanic
39203,Bend,Oregon,34401,Dillon,Montana,0,1441,21,Hispanic
39203,Bend,Oregon,12001,Big Rapids,Michigan,0,1441,255,Hispanic
39203,Bend,Oregon,6402,Crossville,Tennessee,0,1441,220,Hispanic
39203,Bend,Oregon,34201,Havre,Montana,0,1441,87,Hispanic
39203,Bend,Oregon,2500,Newport News,Virginia,0,1441,3353,Hispanic
39203,Bend,Oregon,35600,Hilo,Hawaii,1,1441,2133,Hispanic
39203,Bend,Oregon,9400,Gainesville,Georgia,0,1441,2914,Hispanic
39203,Bend,Oregon,31301,San Antonio,Texas,8,1441,136487,Hispanic
39203,Bend,Oregon,17000,Pikeville,Kentucky,0,1441,113,Hispanic
39203,Bend,Oregon,38601,Spokane,Washington,7,1441,4238,Hispanic
39203,Bend,Oregon,35901,St. George,Utah,1,1441,1402,Hispanic
39203,Bend,Oregon,34301,Cody,Wyoming,0,1441,234,Hispanic
39203,Bend,Oregon,26407,Plentywood,Montana,0,1441,6,Hispanic
39203,Bend,Oregon,4002,Shreveport,Louisiana,0,1441,1491,Hispanic
39203,Bend,Oregon,31503,Laredo,Texas,0,1441,22307,Hispanic
39203,Bend,Oregon,301,Middlesborough,Tennessee,0,1441,47,Hispanic
39203,Bend,Oregon,34112,Bethel,Alaska,1,1441,29,Hispanic
39203,Bend,Oregon,22700,Wausau,Wisconsin,0,1441,797,Hispanic
39203,Bend,Oregon,23700,Galesburg,Illinois,0,1441,421,Hispanic
39203,Bend,Oregon,35401,Flagstaff,Arizona,1,1441,4197,Hispanic
39203,Bend,Oregon,32100,Beaumont,Texas,0,1441,4461,Hispanic
